frame_idx,t_start,vessel_present,n_vessels,mmsi,ship_name,ship_type,dist_km,bearing_deg,sog_kn,cog_deg,is_moving,move_source,ais_confidence,ais_age_sec,ais_interp,vessel_lat,vessel_lon
2001,2026-06-03 11:16:40.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.82,0.1,360.0,0,sog,low,99.8,interpolated,32.84317690572051,34.97211290827882
2002,2026-06-03 11:16:41 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.82,0.1,360.0,0,sog,low,100.2,interpolated,32.84317690691878,34.972112897794
2003,2026-06-03 11:16:41.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.82,0.1,360.0,0,sog,low,100.8,interpolated,32.843176908117044,34.97211288730918
2004,2026-06-03 11:16:42 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.82,0.1,360.0,0,sog,low,101.2,interpolated,32.84317690931531,34.97211287682436
2005,2026-06-03 11:16:42.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.81,0.1,360.0,0,sog,low,101.8,interpolated,32.84317691051358,34.97211286633954
2006,2026-06-03 11:16:43 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.81,0.1,360.0,0,sog,low,102.2,interpolated,32.843176911711836,34.972112855854725
2007,2026-06-03 11:16:43.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.81,0.1,360.0,0,sog,low,102.8,interpolated,32.8431769129101,34.97211284536991
2008,2026-06-03 11:16:44 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.81,0.1,360.0,0,sog,low,103.2,interpolated,32.84317691410837,34.97211283488509
2009,2026-06-03 11:16:44.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.81,0.1,360.0,0,sog,low,103.8,interpolated,32.843176915306636,34.97211282440027
2010,2026-06-03 11:16:45 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.81,0.1,360.0,0,sog,low,104.2,interpolated,32.8431769165049,34.97211281391545
2011,2026-06-03 11:16:45.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.81,0.1,360.0,0,sog,low,104.8,interpolated,32.84317691770316,34.97211280343063
2012,2026-06-03 11:16:46 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.81,0.1,360.0,0,sog,low,105.2,interpolated,32.84317691890143,34.972112792945815
2013,2026-06-03 11:16:46.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.81,0.1,360.0,0,sog,low,105.8,interpolated,32.843176920099694,34.972112782461
2014,2026-06-03 11:16:47 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.81,0.1,360.0,0,sog,low,106.2,interpolated,32.84317692129796,34.97211277197618
2015,2026-06-03 11:16:47.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.8,0.1,360.0,0,sog,low,106.8,interpolated,32.84317692249623,34.97211276149136
2016,2026-06-03 11:16:48 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.8,0.1,360.0,0,sog,low,107.2,interpolated,32.843176923694486,34.97211275100654
2017,2026-06-03 11:16:48.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.8,0.1,360.0,0,sog,low,107.8,interpolated,32.84317692489275,34.97211274052173
2018,2026-06-03 11:16:49 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.8,0.1,360.0,0,sog,low,108.2,interpolated,32.84317692609102,34.97211273003691
2019,2026-06-03 11:16:49.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.8,0.1,360.0,0,sog,low,108.8,interpolated,32.843176927289285,34.97211271955209
2020,2026-06-03 11:16:50 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.8,0.1,360.0,0,sog,low,109.2,interpolated,32.84317692848755,34.972112709067275
2021,2026-06-03 11:16:50.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.8,0.1,360.0,0,sog,low,109.8,interpolated,32.84317692968581,34.97211269858246
2022,2026-06-03 11:16:51 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.8,0.1,360.0,0,sog,low,110.2,interpolated,32.84317693088408,34.97211268809764
2023,2026-06-03 11:16:51.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.8,0.1,360.0,0,sog,low,110.8,interpolated,32.84317693208234,34.97211267761282
2024,2026-06-03 11:16:52 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.8,0.1,360.0,0,sog,low,111.2,interpolated,32.84317693328061,34.972112667128
2025,2026-06-03 11:16:52.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.79,0.1,360.0,0,sog,low,111.8,interpolated,32.84317693447887,34.97211265664318
2026,2026-06-03 11:16:53 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.79,0.1,360.0,0,sog,low,112.2,interpolated,32.843176935677135,34.972112646158365
2027,2026-06-03 11:16:53.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.79,0.1,360.0,0,sog,low,112.8,interpolated,32.8431769368754,34.97211263567355
2028,2026-06-03 11:16:54 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.79,0.1,360.0,0,sog,low,113.2,interpolated,32.84317693807367,34.97211262518873
2029,2026-06-03 11:16:54.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.79,0.1,360.0,0,sog,low,113.8,interpolated,32.843176939271935,34.97211261470391
2030,2026-06-03 11:16:55 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.79,0.1,360.0,0,sog,low,114.2,interpolated,32.843176940470194,34.97211260421909
2031,2026-06-03 11:16:55.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.79,0.1,360.0,0,sog,low,114.8,interpolated,32.84317694166846,34.97211259373427
2032,2026-06-03 11:16:56 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.79,0.1,360.0,0,sog,low,115.2,interpolated,32.84317694286673,34.972112583249455
2033,2026-06-03 11:16:56.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.79,0.1,360.0,0,sog,low,115.8,interpolated,32.84317694406499,34.97211257276464
2034,2026-06-03 11:16:57 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.79,0.1,360.0,0,sog,low,116.2,interpolated,32.84317694526326,34.97211256227982
2035,2026-06-03 11:16:57.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.78,0.1,360.0,0,sog,low,116.8,interpolated,32.84317694646152,34.972112551795
2036,2026-06-03 11:16:58 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.78,0.1,360.0,0,sog,low,117.2,interpolated,32.843176947659785,34.97211254131018
2037,2026-06-03 11:16:58.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.78,0.1,360.0,0,sog,low,117.8,interpolated,32.84317694885805,34.97211253082537
2038,2026-06-03 11:16:59 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.78,0.1,360.0,0,sog,low,118.2,interpolated,32.84317695005632,34.97211252034055
2039,2026-06-03 11:16:59.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.78,0.1,360.0,0,sog,low,118.8,interpolated,32.843176951254584,34.972112509855734
2040,2026-06-03 11:17:00 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.78,0.1,360.0,0,sog,low,119.2,interpolated,32.84317695245284,34.972112499370915
2041,2026-06-03 11:17:00.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.78,0.1,360.0,0,sog,low,119.8,interpolated,32.84317695365111,34.9721124888861
2042,2026-06-03 11:17:01 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.78,0.1,360.0,0,sog,low,120.2,interpolated,32.843176954849376,34.97211247840128
2043,2026-06-03 11:17:01.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0166,80.78,0.1,360.0,0,sog,low,120.8,interpolated,32.84317695604764,34.97211246791646
2044,2026-06-03 11:17:02 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.78,0.1,360.0,0,sog,low,121.2,interpolated,32.84317695724591,34.97211245743164
2045,2026-06-03 11:17:02.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.77,0.1,360.0,0,sog,low,121.8,interpolated,32.84317695844417,34.972112446946824
2046,2026-06-03 11:17:03 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.77,0.1,360.0,0,sog,low,122.2,interpolated,32.843176959642435,34.972112436462005
2047,2026-06-03 11:17:03.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.77,0.1,360.0,0,sog,low,122.8,interpolated,32.8431769608407,34.97211242597719
2048,2026-06-03 11:17:04 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.77,0.1,360.0,0,sog,low,123.2,interpolated,32.84317696203897,34.97211241549237
2049,2026-06-03 11:17:04.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.77,0.1,360.0,0,sog,low,123.8,interpolated,32.843176963237234,34.97211240500755
2050,2026-06-03 11:17:05 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.77,0.1,360.0,0,sog,low,124.2,interpolated,32.84317696443549,34.97211239452273
2051,2026-06-03 11:17:05.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.77,0.1,360.0,0,sog,low,124.8,interpolated,32.84317696563376,34.972112384037914
2052,2026-06-03 11:17:06 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.77,0.1,360.0,0,sog,low,125.2,interpolated,32.843176966832026,34.972112373553095
2053,2026-06-03 11:17:06.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.77,0.1,360.0,0,sog,low,125.8,interpolated,32.84317696803029,34.97211236306828
2054,2026-06-03 11:17:07 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.77,0.1,360.0,0,sog,low,126.2,interpolated,32.84317696922856,34.97211235258346
2055,2026-06-03 11:17:07.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.76,0.1,360.0,0,sog,low,126.8,interpolated,32.84317697042682,34.97211234209864
2056,2026-06-03 11:17:08 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.76,0.1,360.0,0,sog,low,127.2,interpolated,32.843176971625084,34.97211233161383
2057,2026-06-03 11:17:08.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.76,0.1,360.0,0,sog,low,127.8,interpolated,32.84317697282335,34.97211232112901
2058,2026-06-03 11:17:09 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.76,0.1,360.0,0,sog,low,128.2,interpolated,32.84317697402162,34.97211231064419
2059,2026-06-03 11:17:09.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.76,0.1,360.0,0,sog,low,128.8,interpolated,32.843176975219876,34.972112300159374
2060,2026-06-03 11:17:10 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.76,0.1,360.0,0,sog,low,129.2,interpolated,32.84317697641814,34.972112289674556
2061,2026-06-03 11:17:10.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.76,0.1,360.0,0,sog,low,129.8,interpolated,32.84317697761641,34.97211227918974
2062,2026-06-03 11:17:11 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.76,0.1,360.0,0,sog,low,130.2,interpolated,32.843176978814675,34.97211226870492
2063,2026-06-03 11:17:11.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.76,0.1,360.0,0,sog,low,130.8,interpolated,32.84317698001294,34.9721122582201
2064,2026-06-03 11:17:12 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.76,0.1,360.0,0,sog,low,131.2,interpolated,32.8431769812112,34.97211224773528
2065,2026-06-03 11:17:12.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.75,0.1,360.0,0,sog,low,131.8,interpolated,32.84317698240947,34.972112237250464
2066,2026-06-03 11:17:13 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.75,0.1,360.0,0,sog,low,132.2,interpolated,32.843176983607734,34.972112226765645
2067,2026-06-03 11:17:13.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.75,0.1,360.0,0,sog,low,132.8,interpolated,32.843176984806,34.97211221628083
2068,2026-06-03 11:17:14 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.75,0.1,360.0,0,sog,low,133.2,interpolated,32.843176986004266,34.97211220579601
2069,2026-06-03 11:17:14.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.75,0.1,360.0,0,sog,low,133.8,interpolated,32.843176987202526,34.97211219531119
2070,2026-06-03 11:17:15 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.75,0.1,360.0,0,sog,low,134.2,interpolated,32.84317698840079,34.97211218482637
2071,2026-06-03 11:17:15.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.75,0.1,360.0,0,sog,low,134.8,interpolated,32.84317698959906,34.972112174341554
2072,2026-06-03 11:17:16 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.75,0.1,360.0,0,sog,low,135.2,interpolated,32.843176990797325,34.972112163856735
2073,2026-06-03 11:17:16.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.75,0.1,360.0,0,sog,low,135.8,interpolated,32.84317699199559,34.97211215337192
2074,2026-06-03 11:17:17 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.75,0.1,360.0,0,sog,low,136.2,interpolated,32.84317699319385,34.9721121428871
2075,2026-06-03 11:17:17.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.74,0.1,360.0,0,sog,low,136.8,interpolated,32.84317699439212,34.97211213240228
2076,2026-06-03 11:17:18 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.74,0.1,360.0,0,sog,low,137.2,interpolated,32.84317699559038,34.97211212191747
2077,2026-06-03 11:17:18.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.74,0.1,360.0,0,sog,low,137.8,interpolated,32.84317699678865,34.97211211143265
2078,2026-06-03 11:17:19 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.74,0.1,360.0,0,sog,low,138.2,interpolated,32.843176997986916,34.97211210094783
2079,2026-06-03 11:17:19.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.74,0.1,360.0,0,sog,low,138.8,interpolated,32.843176999185175,34.972112090463014
2080,2026-06-03 11:17:20 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.74,0.1,360.0,0,sog,low,139.2,interpolated,32.84317700038344,34.972112079978196
2081,2026-06-03 11:17:20.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.74,0.1,360.0,0,sog,low,139.8,interpolated,32.84317700158171,34.97211206949338
2082,2026-06-03 11:17:21 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.74,0.1,360.0,0,sog,low,140.2,interpolated,32.843177002779974,34.97211205900856
2083,2026-06-03 11:17:21.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.74,0.1,360.0,0,sog,low,140.8,interpolated,32.84317700397824,34.97211204852374
2084,2026-06-03 11:17:22 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.74,0.1,360.0,0,sog,low,141.2,interpolated,32.8431770051765,34.97211203803892
2085,2026-06-03 11:17:22.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.73,0.1,360.0,0,sog,low,141.8,interpolated,32.843177006374766,34.972112027554104
2086,2026-06-03 11:17:23 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.73,0.1,360.0,0,sog,low,142.2,interpolated,32.84317700757303,34.972112017069286
2087,2026-06-03 11:17:23.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.73,0.1,360.0,0,sog,low,142.8,interpolated,32.8431770087713,34.97211200658447
2088,2026-06-03 11:17:24 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.73,0.1,360.0,0,sog,low,143.2,interpolated,32.843177009969565,34.97211199609965
2089,2026-06-03 11:17:24.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.73,0.1,360.0,0,sog,low,143.8,interpolated,32.843177011167825,34.97211198561483
2090,2026-06-03 11:17:25 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.73,0.1,360.0,0,sog,low,144.2,interpolated,32.84317701236609,34.97211197513001
2091,2026-06-03 11:17:25.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.73,0.1,360.0,0,sog,low,144.8,interpolated,32.84317701356436,34.972111964645194
2092,2026-06-03 11:17:26 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.73,0.1,360.0,0,sog,low,145.2,interpolated,32.843177014762624,34.972111954160376
2093,2026-06-03 11:17:26.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.73,0.1,360.0,0,sog,low,145.8,interpolated,32.84317701596088,34.97211194367556
2094,2026-06-03 11:17:27 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.73,0.1,360.0,0,sog,low,146.2,interpolated,32.84317701715915,34.97211193319074
2095,2026-06-03 11:17:27.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.72,0.1,360.0,0,sog,low,146.8,interpolated,32.843177018357416,34.97211192270593
2096,2026-06-03 11:17:28 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.72,0.1,360.0,0,sog,low,147.2,interpolated,32.84317701955568,34.97211191222111
2097,2026-06-03 11:17:28.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.72,0.1,360.0,0,sog,low,147.8,interpolated,32.84317702075395,34.97211190173629
2098,2026-06-03 11:17:29 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.72,0.1,360.0,0,sog,low,148.2,interpolated,32.84317702195221,34.97211189125147
2099,2026-06-03 11:17:29.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.72,0.1,360.0,0,sog,low,148.8,interpolated,32.843177023150474,34.972111880766654
2100,2026-06-03 11:17:30 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.72,0.1,360.0,0,sog,low,149.2,interpolated,32.84317702434874,34.972111870281836
2101,2026-06-03 11:17:30.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.72,0.1,360.0,0,sog,low,149.8,interpolated,32.84317702554701,34.97211185979702
2102,2026-06-03 11:17:31 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.72,0.1,360.0,0,sog,low,150.2,interpolated,32.84317702674527,34.9721118493122
2103,2026-06-03 11:17:31.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.72,0.1,360.0,0,sog,low,150.8,interpolated,32.84317702794353,34.97211183882738
2104,2026-06-03 11:17:32 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.72,0.1,360.0,0,sog,low,151.2,interpolated,32.8431770291418,34.97211182834256
2105,2026-06-03 11:17:32.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.71,0.1,360.0,0,sog,low,151.8,interpolated,32.843177030340065,34.972111817857744
2106,2026-06-03 11:17:33 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.71,0.1,360.0,0,sog,low,152.2,interpolated,32.84317703153833,34.972111807372926
2107,2026-06-03 11:17:33.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.71,0.1,360.0,0,sog,low,152.8,interpolated,32.8431770327366,34.97211179688811
2108,2026-06-03 11:17:34 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.71,0.1,360.0,0,sog,low,153.2,interpolated,32.84317703393486,34.97211178640329
2109,2026-06-03 11:17:34.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.71,0.1,360.0,0,sog,low,153.8,interpolated,32.843177035133124,34.97211177591847
2110,2026-06-03 11:17:35 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.71,0.1,360.0,0,sog,low,154.2,interpolated,32.84317703633139,34.97211176543365
2111,2026-06-03 11:17:35.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.71,0.1,360.0,0,sog,low,154.8,interpolated,32.84317703752966,34.972111754948834
2112,2026-06-03 11:17:36 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.71,0.1,360.0,0,sog,low,155.2,interpolated,32.84317703872792,34.972111744464016
2113,2026-06-03 11:17:36.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.71,0.1,360.0,0,sog,low,155.8,interpolated,32.84317703992618,34.9721117339792
2114,2026-06-03 11:17:37 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.71,0.1,360.0,0,sog,low,156.2,interpolated,32.84317704112445,34.97211172349438
2115,2026-06-03 11:17:37.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.7,0.1,360.0,0,sog,low,156.8,interpolated,32.843177042322715,34.97211171300957
2116,2026-06-03 11:17:38 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.7,0.1,360.0,0,sog,low,157.2,interpolated,32.84317704352098,34.97211170252475
2117,2026-06-03 11:17:38.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.7,0.1,360.0,0,sog,low,157.8,interpolated,32.84317704471925,34.97211169203993
2118,2026-06-03 11:17:39 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.7,0.1,360.0,0,sog,low,158.2,interpolated,32.84317704591751,34.97211168155511
2119,2026-06-03 11:17:39.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.7,0.1,360.0,0,sog,low,158.8,interpolated,32.84317704711577,34.972111671070294
2120,2026-06-03 11:17:40 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.7,0.1,360.0,0,sog,low,159.2,interpolated,32.84317704831404,34.972111660585476
2121,2026-06-03 11:17:40.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.7,0.1,360.0,0,sog,low,159.8,interpolated,32.843177049512306,34.97211165010066
2122,2026-06-03 11:17:41 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.7,0.1,360.0,0,sog,low,160.2,interpolated,32.84317705071057,34.97211163961584
2123,2026-06-03 11:17:41.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.7,0.1,360.0,0,sog,low,160.8,interpolated,32.84317705190883,34.97211162913102
2124,2026-06-03 11:17:42 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.7,0.1,360.0,0,sog,low,161.2,interpolated,32.8431770531071,34.9721116186462
2125,2026-06-03 11:17:42.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.69,0.1,360.0,0,sog,low,161.8,interpolated,32.843177054305364,34.972111608161384
2126,2026-06-03 11:17:43 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.69,0.1,360.0,0,sog,low,162.2,interpolated,32.84317705550363,34.972111597676566
2127,2026-06-03 11:17:43.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.69,0.1,360.0,0,sog,low,162.8,interpolated,32.84317705670189,34.97211158719175
2128,2026-06-03 11:17:44 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.69,0.1,360.0,0,sog,low,163.2,interpolated,32.84317705790016,34.97211157670693
2129,2026-06-03 11:17:44.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.69,0.1,360.0,0,sog,low,163.8,interpolated,32.84317705909842,34.97211156622211
2130,2026-06-03 11:17:45 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.69,0.1,360.0,0,sog,low,164.2,interpolated,32.84317706029669,34.97211155573729
2131,2026-06-03 11:17:45.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.69,0.1,360.0,0,sog,low,164.8,interpolated,32.843177061494956,34.972111545252474
2132,2026-06-03 11:17:46 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.69,0.1,360.0,0,sog,low,165.2,interpolated,32.843177062693215,34.972111534767656
2133,2026-06-03 11:17:46.5 UTC,1,65,428074276,MERMAID OF DELAWARE,,0.0165,80.69,0.1,360.0,0,sog,low,165.8,interpolated,32.84317706389148,34.97211152428284
2134,2026-06-03 11:17:47 UTC,1,64,428074276,MERMAID OF DELAWARE,,0.0165,80.69,0.1,360.0,0,sog,low,166.2,interpolated,32.84317706508975,34.97211151379802
2135,2026-06-03 11:17:47.5 UTC,1,64,428074276,MERMAID OF DELAWARE,,0.0165,80.68,0.1,360.0,0,sog,low,166.8,interpolated,32.843177066288014,34.97211150331321
2136,2026-06-03 11:17:48 UTC,1,64,428074276,MERMAID OF DELAWARE,,0.0165,80.68,0.1,360.0,0,sog,low,167.2,interpolated,32.84317706748628,34.97211149282839
2137,2026-06-03 11:17:48.5 UTC,1,64,428074276,MERMAID OF DELAWARE,,0.0165,80.68,0.1,360.0,0,sog,low,167.8,interpolated,32.84317706868454,34.97211148234357
2138,2026-06-03 11:17:49 UTC,1,64,428074276,MERMAID OF DELAWARE,,0.0165,80.68,0.1,360.0,0,sog,low,168.2,interpolated,32.843177069882806,34.97211147185875
2139,2026-06-03 11:17:49.5 UTC,1,64,428074276,MERMAID OF DELAWARE,,0.0165,80.68,0.1,360.0,0,sog,low,168.8,interpolated,32.84317707108107,34.972111461373935
2140,2026-06-03 11:17:50 UTC,1,64,428074276,MERMAID OF DELAWARE,,0.0165,80.68,0.1,360.0,0,sog,low,169.2,interpolated,32.84317707227934,34.972111450889116
2141,2026-06-03 11:17:50.5 UTC,1,64,428074276,MERMAID OF DELAWARE,,0.0165,80.68,0.1,360.0,0,sog,low,169.8,interpolated,32.843177073477605,34.9721114404043
2142,2026-06-03 11:17:51 UTC,1,64,428074276,MERMAID OF DELAWARE,,0.0165,80.68,0.1,360.0,0,sog,low,170.2,interpolated,32.843177074675864,34.97211142991948
2143,2026-06-03 11:17:51.5 UTC,1,64,428074276,MERMAID OF DELAWARE,,0.0165,80.68,0.1,360.0,0,sog,low,170.8,interpolated,32.84317707587413,34.97211141943466
2144,2026-06-03 11:17:52 UTC,1,64,428074276,MERMAID OF DELAWARE,,0.0165,80.68,0.1,360.0,0,sog,low,171.2,interpolated,32.8431770770724,34.97211140894984
